102,305889	16							
103,898048	16							
104,3787	16							
102,887392	16							
102,580547	16							
102,576256	16							
102,441072	16							
102,348804	16							
85,860729	8		84,60496427		85,937977	83,523989	1	9,722568475
84,341526	8							
84,575415	8							
84,631205	8							
84,807158	8							
84,684849	8							
84,599018	8							
84,433794	8							
85,937977	8							
85,495949	8							
84,899426	8							
84,629059	8							
84,850073	8							
83,596945	8							
84,987402	8							
84,901571	8							
84,84149	8							
84,594727	8							
84,824324	8							
84,234238	8							
84,459543	8							
84,9123	8							
84,978819	8							
84,710598	8							
84,517479	8							
84,081888	8							
83,616257	8							
85,083961	8							
85,034609	8							
84,620476	8							
84,54752	8							
84,294319	8							
83,665609	8							
84,852219	8							
84,959507	8							
84,817886	8							
84,691286	8							
84,616184	8							
83,732128	8							
84,202051	8							
84,918737	8							
85,034609	8							
84,815741	8							
84,839344	8							
83,817959	8							
83,699942	8							
84,972382	8							
84,935904	8							
84,626913	8							
84,665537	8							
84,1012	8							
83,607674	8							
84,978819	8							
84,931612	8							
84,802866	8							
84,601164	8							
84,740639	8							
83,760023	8							
84,073305	8							
85,034609	8							
84,972382	8							
84,832907	8							
84,684849	8							
83,837271	8							
83,646297	8							
85,182667	8							
85,088253	8							
84,948778	8							
84,631205	8							
84,165573	8							
83,603382	8							
85,06465	8							
85,165501	8							
85,056067	8							
85,242748	8							
84,624767	8							
83,841562	8							
84,680557	8							
85,315704	8							
84,63335	8							
84,159136	8							
84,229946	8							
83,523989	8							
76,666117	4		74,88239579		77,940702	73,449612	3	
75,56963	4							
74,604034	4							
74,531078	4							
73,769331	4							
75,022459	4							
75,06752	4							
75,091124	4							
75,951576	4							
74,782133	4							
73,842287	4							
74,481726	4							
75,080395	4							
75,041771	4							
74,576139	4							
74,848652	4							
73,915243	4							
74,009657	4							
75,001001	4							
74,990273	4							
74,496746	4							
74,483871	4							
73,531151	4							
75,378656	4							
75,157642	4							
75,282097	4							
74,567556	4							
74,786425	4							
73,559046	4							
75,086832	4							
75,116873	4							
75,116873	4							
74,53537	4							
74,488163	4							
73,726416	4							
73,503256	4							
75,168371	4							
75,181246	4							
74,762821	4							
74,498892	4							
74,638367	4							
73,449612	4							
75,114727	4							
75,086832	4							
74,962378	4							
74,496746	4							
74,872255	4							
73,636293	4							
75,170517	4							
75,121164	4							
75,039625	4							
74,498892	4							
74,861526	4							
74,280024	4							
73,908806	4							
77,554464	4							
77,940702	4							
76,781988	4							
76,327085	4							
75,443029	4							
73,745728	4							
76,50733	4							
